doc,arquivo,contexto_id,categoria,trecho,termos_vizinhos
PDI_UFSJ,PDI UFSJ.pdf,35,artistica_patrimonial,"–ii) indicador de articulação as ações de criação e circulação artísticas desenvolvidas na ufsj são avaliadas ao término de suas ações, com base na proposta aprovada, no relatório parcial ou final, no produto artístico-cultural, artigo completo ou relato de experiência, a partir dos seguintes indicadores:","ações, ii, indicador, articulação, criação, circulação, artísticas, desenvolvidas"
PDI_UFTM,PDI UFTM.pdf,1,academica_formativa,"previsão orçamentária e cronograma de execução anexo i anexo ii as instituições de ensino superior públicas têm relevante papel no desenvolvimento social, econômico e cultural da sociedade.","anexo, previsão, orçamentária, cronograma, execução, i, ii, instituições"
PDI_UFTM,PDI UFTM.pdf,2,diversidade_inclusao,"questões como ciência e tecnologia, acessibilidade e inclusão, saúde mental, meio ambiente e sustentabilidade, acesso à cultura, inclusão digital, diversidade, segurança, formação e empregabilidade, empreendedorismo e empregabilidade, eficiência no serviço público, democracia e liberdade, entre outras, são, portanto, temas presentes nos objetivos e metas deste documento.","inclusão, empregabilidade, questões, ciência, tecnologia, acessibilidade, saúde, mental"
PDI_UFTM,PDI UFTM.pdf,3,artistica_patrimonial,"expandir a realização de atividades culturais quantidade de atividades culturais no ano acompanhamento da inserção percentual de egressos acompanhados em relação aos alunos concluintes do ano anterior , % , % , % , % , % , % , % , % , % * acadêmico em meio digital percentual de acervo acadêmico em meio digital em relação ao total % % % % % % % % % % emissão e o registro de diploma em meio virtual percentual de diploma emitido e registrado em meio digital em relação ao total % % % % % % % % % % projeto de repositório criado e implementado em relação ao total % % % % % % % % % % bibliográfico percentual de ampliação do acervo bibliográfico em relação ao ano anterior , % , % , % , % , % , % % % , % , % disponibilização de acervo bibliográfico em formato digital quantidade de assinatura no ano à biblioteca virtual com acervo digital multidisciplinar convênios e termos de cooperação com instituições nacionais e internacionais quantidade de parcerias, convênios e termos de cooperação no ano meta :","ano, relação, digital, percentual, meio, acervo, quantidade, total"
PDI_UFTM,PDI UFTM.pdf,4,organizacional_gestao,"criar e/ou atualizar atos normativos (política de acompanhamento de universitária, entre outras políticas e outros normativos) quantidade de atos normativos criados e/ou atualizados no ano a disseminação da cultura da transparência na uftm número de ações visando a disseminação da cultura da transparência no ano estruturar o processo de gestão documental número de etapas concluídas no ano referentes à sistematização e estruturação do processo % % % % % % * , % * * o plano de gestão de riscos número de etapas concluídas no ano referentes à elaboração e implementação do plano de número de ações implementadas no ano elaboração e acompanhamento orçamentário número de etapas concluídas no ano referentes à elaboração e acompanhamento orçamentário de controle de bens patrimoniais número de etapas concluídas no ano referente ao aprimoramento dos mecanismos de controle de bens patrimoniais de custos número de etapas concluídas no ano referentes à implementação dos centros de custos para revisão da estrutura e atribuições de departamentos de remuneração pela função administrativa exercida pelos seus coordenadores estudo realizado objetivo - elevar a qualidade de vida e aprimorar o desenvolvimento dos servidores participação de servidores em ações de promoção da saúde quantidade de servidores participantes em ações de promoção da saúde no ano relacionadas à qualidade de vida no trabalho quantidade de ações no ano relacionadas à qualidade de vida no trabalho para o desenvolvimento de competências gerais, gerenciais e específicas quantidade de servidores capacitados no ano meta :","ano, número, ações, etapas, concluídas, quantidade, referentes, servidores"
PDI_UFTM,PDI UFTM.pdf,5,diversidade_inclusao,"ampliar ações para o desenvolvimento e capacitação de docentes quantidade de ações de desenvolvimento e capacitação de docentes realizadas no ano desenvolvimento na carreira quantidade de ações de desenvolvimento realizadas no ano aperfeiçoar instrumentos de acompanhamento da atuação dos servidores quantidade de instrumentos criados e/ou aperfeiçoados no ano dimensionamento de pessoal quantidade de áreas com dimensionamento efetivado no ano objetivo - promover desenvolvimento sustentável observando os pilares ambiental, social e financeiro participação da comunidade universitária em ações sustentáveis quantidade de participantes no ano em ações sustentáveis contratações sustentáveis número de etapas concluídas no ano referentes ao aprimoramento das ações de contratações sustentáveis de elaboração do plano de número de etapas concluídas no ano referentes à atualização da metodologia de elaboração do pls contexto regional e nacional visando desenvolvimento socioeconômico quantidade de parcerias realizadas no ano sensibilização ambiental quantidade de ações de sensibilização realizadas no ano sólidos número de etapas no ano referentes à implementação dos planos de sólidos plano de combate a incêndios na univerdecidade percentual de elaboração e implementação do plano de combate a incêndios na univerdecidade % % % % % % % % % % de arborização e paisagismo arborização e paisagismo criados/executados no ano visando aprimoramento do desempenho ambiental pontuação no ano do ui greenmetric comunidade com necessidades especiais quantidade de demandas atendidas no ano valorização da diversidade, defesa dos direitos humanos e igualdade étnico-racial quantidade de ações realizadas no ano convênios e/ou termos de cooperação visando investimento na universidade quantidade de parcerias, convênios e/ou termos de cooperação realizados no ano convênios e/ou termos de cooperação visando fomento para pesquisas quantidade de parcerias, convênios e/ou termos de cooperação realizados no ano objetivo - fortalecer as atividades de empreendedorismo e inovação e solicitação de registros de quantidade de elaboração e solicitação de registros de ano incentivo ao empreendedorismo número de ações de incentivo ao empreendedorismo no ano de tecnologia transferida no ano incentivo à cultura de inovação número de ações no ano de incentivo à cultura de inovação visando a promoção de atividades empreendedoras e geração de produtos de base tecnológica quantidade de parcerias no ano visando a promoção de atividades empreendedoras e geração de produtos de base tecnológica objetivo - promover a segurança patrimonial e pessoal número de etapas concluídas no ano referentes à elaboração e implementação do plano de segurança objetivo - aprimorar soluções de ti visando permitir acesso, armazenamento, gerenciamento e uso das informações de softwares à demanda percentual de atendimento da demanda no ano - softwares % % % % % % % % % % manutenções de softwares à demanda institucional percentual de atendimento da demanda no ano - manutenções de softwares % % % % % % % % % % tecnológicas de softwares percentual de atualizações tecnológicas no ano - softwares % % % % % % % % % % equipamentos de ti à demanda percentual de atendimento da demanda no ano - equipamentos de ti % % % % % % % % % % manutenções de equipamentos de ti à demanda institucional percentual de atendimento da demanda no ano - manutenções de equipamentos de ti % % % % % % % % % , % tecnológicas dos equipamentos de ti percentual de atualizações tecnológicas no ano - equipamentos de ti % % % % % % % % , % % infraestrutura física e tecnológica da rede de comunicação de dados e voz número de aprimoramentos realizados no ano relativas à segurança da informação número de ações aprimoradas no ano objetivo - promover melhoria na infraestrutura física buscando acessibilidade com adequação à acessibilidade em relação ao total de ambientes % % % % % % % % % % universitário de iturama de uma estrutura própria percentual de área construída no ano - campus % % demandas de melhorias de infraestrutura das unidades (reitoria e unidades vinculadas, universitário de iturama) a fim de aprimorar as atividades de apoio e de ensino, pesquisa e extensão quantidade de unidades com demandas mapeadas/ identificadas de estruturas próprias em substituição aos imóveis locados, considerando custos com aluguéis quantidade de imóveis atendidos no ano infraestrutura predial necessária para abrigar o almoxarifado central da uftm e do hc, o a garagem e demais serviços percentual de área construída no ano - serviços % % % % % % % % % % infraestrutura predial necessária para abrigar o ielachs percentual de área construída no ano - ielachs % % % % % % % % % % infraestrutura predial necessária para abrigar os laboratórios de percentual de área construída no ano - lab.","ano, quantidade, ações, percentual, número, demanda, visando, ti"
PDI_UFTM,PDI UFTM.pdf,6,inovacao_empreendedorismo,"% % % % % % % % % % infraestrutura predial necessária para abrigar as empresas juniores percentual de área construída no ano - % % % % % % % % % % de infraestrutura voltada a utilização e realização de eventos culturais percentual de área construída no ano - eventos culturais % % % % % % % % % % de infraestrutura física e tecnológica, necessária para utilização e realização de eventos científicos e culturais iturama percentual de área construída no ano - eventos científicos e culturais no iturama % % % % % % % % % % de infraestrutura necessária para abrigar a agência de inovação percentual de área construída no ano - agência de inovação % % % % % % % % % % de infraestrutura necessária percentual de área construída no ano - arquivo % % % % % % % % % % de infraestrutura predial necessária para abrigar o centro de inovação e tecnologia nas engenharias percentual de área construída no ano - centro nas engenharias % % % % % % % % % % de infraestrutura predial necessária para abrigar um humana percentual de área construída no ano – humana % % % % % % % % % % de infraestrutura necessária para funcionar o horto didático percentual de infraestrutura implementada no ano – % % % % % % % % % % de infraestrutura predial necessária para abrigar o ceppa percentual de área construída no ano - ceppa % % % % % % % % % % de infraestrutura para abrigar o em fitoterápicos percentual de área construída no ano - centro de produção e pesquisa em fitoterápicos % % % % % % de infraestrutura para abrigar o percentual de área construída no ano - núcleo de sustentabilidade % % % % % % % da proace para concentrar saúde) percentual de adequação de infraestrutura no ano - % % % % % % % % % % promoção da sustentabilidade nas construções e no gerenciamento do ambiente construído número de ações implementadas no ano de geração de energia elétrica baseado em captação quantidade de usinas implantadas no ano – * de geração de energia elétrica baseado em captação fotovoltaica no campus quantidade de usinas implantadas no ano – iturama aprovado * meta :","ano, infraestrutura, percentual, área, construída, necessária, abrigar, predial"
PDI_UFTM,PDI UFTM.pdf,7,inovacao_empreendedorismo,"atuar na geração, difusão e promoção de conhecimentos, e na formação de profissionais conscientes e comprometidos com o desenvolvimento socioeconômico, cultural e tecnológico, proporcionando a melhoria da qualidade de vida da população.","atuar, geração, difusão, promoção, conhecimentos, formação, profissionais, conscientes"
PDI_UFTM,PDI UFTM.pdf,8,indefinido,preservação e incentivo aos valores culturais;,"preservação, incentivo, valores"
PDI_UFTM,PDI UFTM.pdf,9,inovacao_empreendedorismo,"fomentar e realizar pesquisas orientadas ao desenvolvimento científico-tecnológico, cultural e social, nas áreas de conhecimento de sua competência;","fomentar, realizar, pesquisas, orientadas, desenvolvimento, científico, tecnológico, social"
PDI_UFTM,PDI UFTM.pdf,10,indefinido,"contribuir para o desenvolvimento da sociedade, mediante ações que venham a defrontar necessidades de ordem econômica, social, esportiva, cultural, ambiental e de saúde;","contribuir, desenvolvimento, sociedade, mediante, ações, venham, defrontar, necessidades"
PDI_UFTM,PDI UFTM.pdf,11,inovacao_empreendedorismo,"estimular a criação cultural e intelectual, além do desenvolvimento científico, tecnológico e do pensamento reflexivo;","estimular, criação, intelectual, além, desenvolvimento, científico, tecnológico, pensamento"
PDI_UFTM,PDI UFTM.pdf,12,artistica_patrimonial,"promover a divulgação de conhecimentos culturais, científicos e técnicos que constituem patrimônio da humanidade e disseminar o saber por meio do ensino, de publicações ou de outras formas de comunicação.","promover, divulgação, conhecimentos, científicos, técnicos, constituem, patrimônio, humanidade"
PDI_UFTM,PDI UFTM.pdf,13,indefinido,"envolver a comunidade universitária nas dimensões sociais, políticas, culturais e econômicas da sociedade, tendo, para tanto, o indivíduo, a coletividade e o meio ambiente como atenção e preocupação centrais;","envolver, comunidade, universitária, dimensões, sociais, políticas, econômicas, sociedade"
PDI_UFTM,PDI UFTM.pdf,14,indefinido,proporcionar a todos as mesmas oportunidades e condições de desenvolvimento intelectual e cultural;,"proporcionar, todos, mesmas, oportunidades, condições, desenvolvimento, intelectual"
PDI_UFTM,PDI UFTM.pdf,15,inovacao_empreendedorismo,"atuar na geração, difusão e promoção de conhecimentos, e na formação de proﬁssionais conscientes e comprometidos com o desenvolvimento socioeconômico, cultural e tecnológico, proporcionando a melhoria da qualidade de vida da população.","atuar, geração, difusão, promoção, conhecimentos, formação, pro, ssionais"
PDI_UFTM,PDI UFTM.pdf,16,inovacao_empreendedorismo,"pioneirismo, inclusão, cidadania, respeito, justiça, liberdade, proﬁssionalismo, ética, qualidade, inovação, cultura e interesse público.","pioneirismo, inclusão, cidadania, respeito, justiça, liberdade, pro, ssionalismo"
PDI_UFTM,PDI UFTM.pdf,17,inovacao_empreendedorismo,"objetivo - fortalecer as atividades de empreendedorismo, inovação e internacionalização participação de alunos em programas de iniciação científica número de alunos da educação básica ou graduação em programas de iniciação científica no ano / napic formação inicial e continuada de professores da educação básica quantidade de ações de formação inicial e continuada de professores da educação básica desenvolvidas no ano / nm cursos em projetos e programas para educação profissional, técnica e tecnológica e pósmédios quantidade de vagas ofertadas de cursos em projetos e programas para educação profissional, técnica e tecnológica e pós-médios no ano / qvoc não pactuado não pactuado de permanência e combate a evasão de cursos técnicos e tecnológicos e pós-médios quantidade de ações de permanência e combate à evasão de cursos técnicos e tecnológicos e pósmédios promovidas no ano / qapt de permanência e combate à evasão e à ociosidade de vagas de graduação quantidade de ações de permanência e combate à evasão e à ociosidade de graduação promovidas no ano / qapg nm de permanência e combate a evasão da pós-graduação quantidade de ações de permanência e combate a evasão da pós-graduação promovidas no ano / qappg cursos técnicos em ações de permanência e combate à evasão quantidade de alunos atendidos de cursos técnicos em ações de permanência e combate à evasão no ano / qaat de graduação em ações de permanência e combate à evasão percentual de alunos atendidos em ações de permanência e combate à evasão no ano / qaag nm % % % % % pós-graduação em ações de permanência e combate à evasão quantidade de alunos de pós-graduação atendidos em ações de permanência e combate à evasão no ano / qaapg de extensão serviço realizados no ano / next projetos e programas para realização de ações de curricularização da extensão e programas para realização de ações de curricularização da extensão no ano / nppaext nm de alunos da educação básica, técnica e tecnológica envolvidos nas ações de extensão quantidade de alunos da educação básica, técnica e tecnológica envolvidos em ações de extensão no ano / qatext de alunos de graduação envolvidos nas ações de extensão quantidade de alunos de graduação envolvidos em ações de extensão no ano / qagext de alunos de pós-graduação envolvidos em ações de extensão quantidade de alunos de pós-graduação envolvidos em ações de extensão no ano / qapgext de servidores que desenvolvem projetos de extensão número de servidores que desenvolvem projetos de extensão no ano / nspe acadêmicas com a comunidade externa número de atividades acadêmicas com a comunidade externa realizadas no ano / nace nm da produção científica e tecnológica por docente razão da produção científica e tecnológica por docente / rpd nm , , , , , quantidade de produtos educacionais e produções técnicas percentual de aumento da quantidade de produtos educacionais e produções técnicas em relação ao ano anterior / papept nm , % , % , % % de publicações em coautoria de docentes e discentes de programas de pós-graduação stricto sensu da uftm quantidade de publicações em coautoria de docentes e discentes ou egressos no ano / qpc nm autoavaliação dos programas de pós-graduação percentual de programas que realizaram, pelo menos, duas ações de autoavaliação no ano / nm % % % % % de participantes em atividades culturais quantidade de participantes em atividades culturais no ano / qac acompanhamento dos egressos dos cursos técnicos percentual de egressos dos cursos técnicos acompanhados em relação aos alunos concluintes nos últimos anos / peat % % % % % % acompanhamento dos egressos da graduação percentual de egressos da graduação acompanhados em relação aos alunos concluintes nos últimos anos / peag nm % % % % % acompanhamento dos egressos da pós-graduação percentual de egressos da pós-graduação acompanhados em relação aos alunos concluintes dos últimos anos / peapg nm % % % % % acadêmico dos cursos de graduação em meio digital percentual do acervo acadêmico dos cursos de graduação implementado em meio digital em relação ao total / pamdg % % % % % % acadêmico dos cursos de pósgraduação stricto sensu em meio digital percentual do acervo acadêmico dos cursos de pós-graduação implementado em meio digital em relação ao total / pamd % % % % % % percentual do implementado no ano / % % % % % % convênios e termos de cooperação com instituições nacionais quantidade de parcerias, convênios e termos de cooperação com instituições nacionais vigentes no ano / qpctn convênios e termos de cooperação com instituições internacionais quantidade de parcerias, convênios e termos de cooperação com instituições internacionais vigentes no ano / qpcti da uftm em âmbito regional, nacional e internacional quantidade de ações para fortalecimento da editora da uftm no ano/ qafe periódicos institucionais em âmbito regional, nacional e internacional quantidade de ações para ampliação de indexadores ou indicadores de impacto no ano / qai programa permanente de incentivo e apoio à publicação de docentes na editora da uftm número de obras aprovadas para publicação no ano / noap programa permanente de publicação, na editora da uftm, de pesquisas autorais, teses e dissertações desenvolvidas na instituição número de pesquisas autorais, teses e dissertações publicadas na editora da uftm no ano / npatd número de pontos de venda físicos ou virtuais (implementados e novos) / npv para fortalecimento dos número de projetos submetidos para fortalecimento dos no ano / npslm nm para aumentar a qualidade das pesquisas.","ano, graduação, ações, quantidade, alunos, pós, nm, cursos"
PDI_UFTM,PDI UFTM.pdf,18,inovacao_empreendedorismo,"de inovação tecnológica , fortalecendo a cultura empreendedora e inovadora na comunidade acadêmica e apoiando o estabelecimento de parcerias públicas, público-privadas e com a sociedade civil.","inovação, tecnológica, fortalecendo, empreendedora, inovadora, comunidade, acadêmica, apoiando"
PDI_UFTM,PDI UFTM.pdf,19,inovacao_empreendedorismo,"a tecnologia social tem como base a disseminação de soluções para problemas voltados a demandas de renda, trabalho, educação, conhecimento, cultura, alimentação, saúde, habitação, recursos hídricos, saneamento básico, energia, ambiente, igualdade de raça e gênero, dentre outras, importando essencialmente que sejam efetivas e reaplicáveis e promovam a inclusão social e a melhoria da qualidade de vida das populações em situação de vulnerabilidade social.","social, tecnologia, tem, base, disseminação, soluções, problemas, voltados"
PDI_UFTM,PDI UFTM.pdf,20,indefinido,"a programação principal envolve a realização de oficinas propostas pela comunidade acadêmica que articulam diversas áreas do conhecimento, tais como astronomia, culturais e atividades esportivas de integração da comunidade acadêmica com a sociedade.","comunidade, acadêmica, programação, principal, envolve, realização, oficinas, propostas"
PDI_UFTM,PDI UFTM.pdf,21,academica_formativa,"além disso, ações que entrelacem pesquisa-ensino-extensão, como atividades de cooperação e/ou intercâmbio, também devem configurar na uftm como ações indutoras de internacionalização, com o objetivo de proporcionar às equipes a vivência nos outros territórios, realidades distintas do nosso meio acadêmico-científico, para potencializar a troca de conhecimentos e favorecer a busca de soluções, promover respeito linguístico e cultural.","ações, além, disso, entrelacem, pesquisa, ensino, extensão, atividades"
PDI_UFTM,PDI UFTM.pdf,22,inovacao_empreendedorismo,"atuar na geração, difusão, promoção de conhecimentos e na formação de profissionais conscientes e comprometidos com o desenvolvimento socioeconômico, cultural e tecnológico, proporcionando a melhoria da qualidade de vida da população a uftm desempenha suas finalidades em contextos sociais, culturais, históricos, políticos e econômicos variados, promovendo práticas organizadas intencionalmente para a produção e reprodução do conhecimento em diversas áreas.","atuar, geração, difusão, promoção, conhecimentos, formação, profissionais, conscientes"
PDI_UFTM,PDI UFTM.pdf,23,indefinido,"com isso, a universidade também atende às necessidades dos movimentos sociais e culturais, colaborando para o desenvolvimento sustentável e a melhoria da sociedade como um todo.","isso, também, atende, s, necessidades, movimentos, sociais, colaborando"
PDI_UFTM,PDI UFTM.pdf,24,academica_formativa,"essa estratégia visa a integrar a teoria e a prática, conectando o ensino às demandas sociais, culturais e econômicas, e permitindo que os estudantes apliquem seus conhecimentos em contextos reais, contribuindo para o desenvolvimento comunitário e para a formação cidadã.","essa, estratégia, visa, integrar, teoria, prática, conectando, ensino"
PDI_UFTM,PDI UFTM.pdf,25,indefinido,"a uftm visa a formar um ser humano integral, considerando suas dimensões física, orgânica, mental, intelectual, emocional e cultural.","uftm, visa, formar, humano, integral, considerando, dimensões, física"
PDI_UFTM,PDI UFTM.pdf,26,indefinido,"os conhecimentos produzidos são a referência para a transformação socioeconômica, cultural e técnico-científica da região, do estado e do país.","conhecimentos, produzidos, são, referência, transformação, socioeconômica, técnico, científica"
PDI_UFTM,PDI UFTM.pdf,27,diversidade_inclusao,"coletiva e política, constituído pela diversidade de interesses, concepções e culturas presentes em seu ambiente, incorporando concepções da sociedade na qual está inserida.","concepções, coletiva, política, constituído, diversidade, interesses, presentes, ambiente"
PDI_UFTM,PDI UFTM.pdf,28,indefinido,"educação que acolha as diversidades culturais, políticas, étnicas, de gênero e religiosas, promovendo a igualdade de condições, oportunidades e participação social.","educação, acolha, diversidades, políticas, étnicas, gênero, religiosas, promovendo"
PDI_UFTM,PDI UFTM.pdf,29,diversidade_inclusao,"é construto humano e, por sua essência política, é formado pela diversidade de interesses, concepções e culturas.","é, construto, humano, essência, política, formado, diversidade, interesses"
PDI_UFTM,PDI UFTM.pdf,30,indefinido,"cidadão com perfil científico e humanístico competente para atuação crítica no mundo, para o exercício permanente, capaz de intervir no meio em que vive, contribuindo com a transformação da realidade socioeconômica, cultural e técnico-científica da região, do estado e do país em que vive.","vive, cidadão, perfil, científico, humanístico, competente, atuação, crítica"
PDI_UFTM,PDI UFTM.pdf,31,indefinido,síntese histórico-cultural de um processo de construção coletiva;,"síntese, histórico, processo, construção, coletiva"
PDI_UFTM,PDI UFTM.pdf,32,diversidade_inclusao,"a diversidade social, cultural e étnica dos estudantes enquanto influenciadora nas relações e sentidos construídos no processo de ensino e aprendizagem;","diversidade, social, étnica, estudantes, enquanto, influenciadora, relações, sentidos"
PDI_UFTM,PDI UFTM.pdf,33,academica_formativa,"diretrizes da política de ensino de graduação nortear o ensino no âmbito dos cursos de graduação da instituição, com vistas à qualidade do processo de ensino-aprendizagem em prol da formação de profissionais que contribuam para o desenvolvimento socioeconômico, cultural, científico e tecnológico do país.","ensino, graduação, diretrizes, política, nortear, âmbito, cursos, instituição"
PDI_UFTM,PDI UFTM.pdf,34,inovacao_empreendedorismo,estimular a cultura de empreendedorismo e inovação na comunidade acadêmica2;,"estimular, empreendedorismo, inovação, comunidade, acadêmica"
PDI_UFTM,PDI UFTM.pdf,35,inovacao_empreendedorismo,"a cultura do empreendedorismo no ambiente acadêmico refere-se ao conjunto de práticas, valores e atitudes que incentivam a criatividade e a inovação na comunidade acadêmica, promovendo a identificação de oportunidades e o desenvolvimento de soluções inovadoras que gerem impacto positivo, como a criação de startups, a transferência de tecnologia e ao desenvolvimento de projetos de pesquisa que resultem em produtos ou serviços inovadores.","desenvolvimento, empreendedorismo, ambiente, acadêmico, refere, conjunto, práticas, valores"
PDI_UFTM,PDI UFTM.pdf,36,inovacao_empreendedorismo,"diretrizes da política de pesquisa e pós-graduação as atividades de pesquisa e inovação, tanto na graduação como na pós-graduação, promovem a expansão de fronteiras do conhecimento humano, com vistas ao desenvolvimento socioeconômico, cultural e tecnológico de uma sociedade.","graduação, pesquisa, pós, diretrizes, política, atividades, inovação, tanto"
PDI_UFTM,PDI UFTM.pdf,37,academica_formativa,"estimular ações de mobilidade entre discentes, técnico-administrativos e docentes dos portanto, a política de pesquisa e pós-graduação da uftm, alinhada às políticas nacionais, contribui para que a instituição atue na geração e difusão de novos conhecimentos e, ao mesmo tempo, na formação de profissionais conscientes e comprometidos com o desenvolvimento socioeconômico, cultural e tecnológico, proporcionando a melhoria da qualidade de vida da população.","estimular, ações, mobilidade, discentes, técnico, administrativos, docentes, portanto"
PDI_UFTM,PDI UFTM.pdf,38,inovacao_empreendedorismo,"diretrizes da política de inovação tecnológica a instituição define ações tecnológicas no campo da ciência e tecnologia, promovendo a disseminação da inovação, da cultura empreendedora e da propriedade intelectual em ensino, pesquisa e extensão, tanto na graduação como na pós-graduação.","inovação, graduação, diretrizes, política, tecnológica, instituição, define, ações"
PDI_UFTM,PDI UFTM.pdf,39,indefinido,"diretrizes da política de internacionalização a política de internacionalização da uftm baseia-se nos princípios de interculturalidade, promovendo a troca de experiências entre culturas;","política, internacionalização, diretrizes, uftm, baseia, princípios, interculturalidade, promovendo"
PDI_UFTM,PDI UFTM.pdf,40,academica_formativa,"(i) o respeito à pluralidade linguística e cultural e (ii) a cooperação entre instituições de ensino, grupos de pesquisas e/ou centros de pesquisa por meio de ações internacionais.","i, respeito, pluralidade, linguística, ii, cooperação, instituições, ensino"
PDI_UFTM,PDI UFTM.pdf,41,indefinido,"incorporar a cultura de valorização da internacionalização no âmbito da uftm, estimulando um novo posicionamento com a adoção de valores inerentes;","incorporar, valorização, internacionalização, âmbito, uftm, estimulando, novo, posicionamento"
PDI_UFTM,PDI UFTM.pdf,42,academica_formativa,"a política focaliza o desenvolvimento da comunidade da uftm e externo a ela em âmbitos cognitivo, social, cultural e ecológico, utilizando o ensino e aprendizagem de outras línguas e suas culturas como ferramenta, inseridos em diferentes práticas sociais.","política, focaliza, desenvolvimento, comunidade, uftm, externo, ela, âmbitos"
PDI_UFTM,PDI UFTM.pdf,43,diversidade_inclusao,valorizar a diversidade linguística e cultural em todos os processos formais ou informais que contribuam para a aprendizagem de línguas e a interação com outras culturas;,"valorizar, diversidade, linguística, todos, processos, formais, informais, contribuam"
PDI_UFTM,PDI UFTM.pdf,44,indefinido,"estabelecer metodologias inovadoras, com a priorização daquelas que promovam a autonomia do aprendiz e sua inserção linguística em práticas sociais, políticas e culturais;","estabelecer, metodologias, inovadoras, priorização, daquelas, promovam, autonomia, aprendiz"
PDI_UFTM,PDI UFTM.pdf,45,inovacao_empreendedorismo,"diretrizes da política de extensão universitária a extensão universitária na uftm tem como objetivo primordial promover uma relação universidade/sociedade mutuamente transformadora, articulando ensino e pesquisa, por meio de ações de diversas naturezas, incluindo a arte, a cultura, as ciências, a tecnologia e a inovação.","extensão, universitária, diretrizes, política, uftm, tem, objetivo, primordial"
PDI_UFTM,PDI UFTM.pdf,46,artistica_patrimonial,"apoiar o desenvolvimento, a produção e a preservação cultural e artística da uftm;","apoiar, desenvolvimento, produção, preservação, artística, uftm"
PDI_UFTM,PDI UFTM.pdf,47,artistica_patrimonial,estimular e direcionar as ações de extensão vinculadas aos objetivos de desenvolvimento sustentável na preservação do patrimônio natural e cultural;,"estimular, direcionar, ações, extensão, vinculadas, objetivos, desenvolvimento, sustentável"
PDI_UFTM,PDI UFTM.pdf,48,inovacao_empreendedorismo,"incentivar programas e projetos de extensão que envolvam ações socioeducativas de arte, cultura, economia criativa, economia solidária, empreendedorismo social e de tecnologia em inovação social;","economia, social, incentivar, programas, projetos, extensão, envolvam, ações"
PDI_UFTM,PDI UFTM.pdf,49,academica_formativa,"a baixa qualidade da educação, muitas vezes, também é atribuída aos professores, desconsiderando-se todos os elementos envolvidos na materialidade pedagógica (saviani, ), como as condições objetivas de infraestrutura, carreira, projeto (ou a falta dele) de educação do país e das instituições de ensino, financiamento do estado, condições de acesso da população aos bens culturais, entre outros.","educação, condições, baixa, qualidade, muitas, vezes, também, é"
PDI_UFTM,PDI UFTM.pdf,50,indefinido,apoiar estudantes estrangeiros da educação superior recebidos no âmbito de acordos de cooperação técnico-científica e cultural entre o brasil e outros países;,"apoiar, estudantes, estrangeiros, educação, superior, recebidos, âmbito, acordos"
PDI_UFTM,PDI UFTM.pdf,51,indefinido,"cultura, lazer e esporte:","lazer, esporte"
PDI_UFTM,PDI UFTM.pdf,52,artistica_patrimonial,"acesso à informação e difusão das manifestações artísticas e culturais e às ações de educação esportiva, recreativa e de lazer;","acesso, informação, difusão, manifestações, artísticas, s, ações, educação"
PDI_UFTM,PDI UFTM.pdf,53,diversidade_inclusao,"forma interdisciplinar, entendendo a complexidade das demandas estudantis nas áreas de moradia estudantil, alimentação, transporte, atenção à saúde, inclusão digital, cultura, esporte, creche, apoio pedagógico e acesso, participação e aprendizagem de estudantes com deficiência, transtornos globais do desenvolvimento e altas habilidades/superdotação.","forma, interdisciplinar, entendendo, complexidade, demandas, estudantis, áreas, moradia"
PDI_UFTM,PDI UFTM.pdf,54,indefinido,disseminar a cultura de ead no âmbito da comunidade universitária e da comunidade externa;,"comunidade, disseminar, ead, âmbito, universitária, externa"
PDI_UFTM,PDI UFTM.pdf,55,inovacao_empreendedorismo,"o desenvolvimento dessas competências deve servir como orientação e integração da organização curricular, dando identidade aos respectivos perfis profissionais dos cursos ofertados, devendo eles perpassar as dimensões do trabalho, da ciência, da cultura e da tecnologia em consonância com a estrutura socio-ocupacional do trabalho e as exigências da formação profissional nos diferentes níveis de desenvolvimento.","desenvolvimento, trabalho, dessas, competências, deve, servir, orientação, integração"
PDI_UFTM,PDI UFTM.pdf,56,inovacao_empreendedorismo,"centralidade do trabalho assumido como princípio educativo e base para a organização curricular, visando à construção de competências profissionais, em seus objetivos, conteúdos e estratégias de ensino e aprendizagem, na perspectiva de sua integração com a ciência, a cultura e a tecnologia;","centralidade, trabalho, assumido, princípio, educativo, base, organização, curricular"
PDI_UFTM,PDI UFTM.pdf,57,academica_formativa,"estímulo à adoção da pesquisa como princípio pedagógico presente em um processo formativo voltado para um mundo permanentemente em transformação, integrando saberes cognitivos e socioemocionais, tanto para a produção do conhecimento, da cultura e da tecnologia, quanto para o desenvolvimento do trabalho e da intervenção que promova impacto social;","estímulo, adoção, pesquisa, princípio, pedagógico, presente, processo, formativo"
PDI_UFTM,PDI UFTM.pdf,58,indefinido,"reconhecimento das diferentes formas de produção, dos processos de trabalho e das culturas a elas subjacentes, requerendo formas de ação diferenciadas;","formas, reconhecimento, diferentes, produção, processos, trabalho, elas, subjacentes"
